depmap_id,dependency,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-001844,-1.099607026643941,1017,CDK2,ICC4,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC4</br><b>Dependency:</b> -1.100</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001848,-1.0637998322751194,1017,CDK2,ICC8,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC8</br><b>Dependency:</b> -1.064</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001849,-0.5206011806568824,1017,CDK2,ICC9,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC9</br><b>Dependency:</b> -0.521</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001850,-0.32823468526299965,1017,CDK2,G415,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> G415</br><b>Dependency:</b> -0.328</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001852,-0.536765568411171,1017,CDK2,HKGZ-CC,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> HKGZ-CC</br><b>Dependency:</b> -0.537</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001853,-0.8605973917332247,1017,CDK2,KMCH-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> KMCH-1</br><b>Dependency:</b> -0.861</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001856,-0.7308231461213766,1017,CDK2,RBE,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> RBE</br><b>Dependency:</b> -0.731</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001857,-0.683057313254282,1017,CDK2,SG231,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> SG231</br><b>Dependency:</b> -0.683</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001858,-0.19090812331526852,1017,CDK2,SSP-25,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> SSP-25</br><b>Dependency:</b> -0.191</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001861,-0.8529497982910133,1017,CDK2,TGBC1TKB,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> TGBC1TKB</br><b>Dependency:</b> -0.853</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001862,-0.6141401943772699,1017,CDK2,TGBC52TKB,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> TGBC52TKB</br><b>Dependency:</b> -0.614</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001863,-0.9806239782205136,1017,CDK2,TKKK,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> TKKK</br><b>Dependency:</b> -0.981</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001864,-0.8050887447049042,1017,CDK2,YSCCC,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> YSCCC</br><b>Dependency:</b> -0.805</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001955,-0.6411457076351421,1017,CDK2,Jhc-7,Bone Cancer,bone,chordoma,</br><b>Cell Line:</b> Jhc-7</br><b>Dependency:</b> -0.641</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001956,-1.1653612971730334,1017,CDK2,Mug-Chor-1,Bone Cancer,bone,chordoma,</br><b>Cell Line:</b> Mug-Chor-1</br><b>Dependency:</b> -1.165</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001957,-0.4379884713308746,1017,CDK2,Um-Chor1,Bone Cancer,bone,chordoma,</br><b>Cell Line:</b> Um-Chor1</br><b>Dependency:</b> -0.438</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-001959,-0.3661852320966169,1017,CDK2,CC-LP-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> CC-LP-1</br><b>Dependency:</b> -0.366</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001960,-0.34527375782285186,1017,CDK2,CC-SW-1,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> CC-SW-1</br><b>Dependency:</b> -0.345</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001961,-0.47881952230050723,1017,CDK2,GB2,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> GB2</br><b>Dependency:</b> -0.479</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001970,-1.028274039411067,1017,CDK2,MM253,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM253</br><b>Dependency:</b> -1.028</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001973,-0.6150240784830291,1017,CDK2,MM485,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM485</br><b>Dependency:</b> -0.615</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001977,-0.6126060073456406,1017,CDK2,NO36,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> NO36</br><b>Dependency:</b> -0.613</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001982,-0.9011207406965788,1017,CDK2,NZM3,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> NZM3</br><b>Dependency:</b> -0.901</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001991,-0.3898089058975669,1017,CDK2,NZOV9,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> NZOV9</br><b>Dependency:</b> -0.390</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001992,-1.0231722728197945,1017,CDK2,ONE58,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> ONE58</br><b>Dependency:</b> -1.023</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001993,-0.6168115452098806,1017,CDK2,"NALM-16",Leukemia,blood,ALL,</br><b>Cell Line:</b> NALM-16</br><b>Dependency:</b> -0.617</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001997,-0.01986091353848762,1017,CDK2,ECC2,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ECC2</br><b>Dependency:</b> -0.020</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-001999,-0.5038724386140202,1017,CDK2,950-5-BIK,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> 950-5-BIK</br><b>Dependency:</b> -0.504</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002001,0.00890353867614968,1017,CDK2,A375 SKIN CJ1,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A375 SKIN CJ1</br><b>Dependency:</b>  0.009</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002002,-0.16229150903806822,1017,CDK2,A375 SKIN CJ2,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A375 SKIN CJ2</br><b>Dependency:</b> -0.162</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002003,-0.131782078278045,1017,CDK2,A375 SKIN CJ3,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A375 SKIN CJ3</br><b>Dependency:</b> -0.132</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002004,-1.0832781497920676,1017,CDK2,UACC62 SKIN CJ1,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> UACC62 SKIN CJ1</br><b>Dependency:</b> -1.083</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002005,-0.6673967227759872,1017,CDK2,SK-MEL-19,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> SK-MEL-19</br><b>Dependency:</b> -0.667</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002014,-0.733347571838977,1017,CDK2,Mel270,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Mel270</br><b>Dependency:</b> -0.733</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-002015,-0.6264824667798689,1017,CDK2,Mel285,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Mel285</br><b>Dependency:</b> -0.626</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-002016,-1.1502566774784198,1017,CDK2,Mel290,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Mel290</br><b>Dependency:</b> -1.150</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-002017,-0.7679661183135725,1017,CDK2,Omm1,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Omm1</br><b>Dependency:</b> -0.768</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-002018,-0.4020653566076896,1017,CDK2,Omm2.5,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Omm2.5</br><b>Dependency:</b> -0.402</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-002019,-0.5417988679946325,1017,CDK2,HOKUG,Cervical Cancer,cervix,glassy_cell_carcinoma,</br><b>Cell Line:</b> HOKUG</br><b>Dependency:</b> -0.542</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-002021,-0.9530242360064216,1017,CDK2,T3M-3,Endometrial/Uterine Cancer,uterus,choriocarcinoma,</br><b>Cell Line:</b> T3M-3</br><b>Dependency:</b> -0.953</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-002023,-0.6326226587300494,1017,CDK2,TGBC18TKB,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> TGBC18TKB</br><b>Dependency:</b> -0.633</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-002024,-0.6067375332017013,1017,CDK2,ECC4,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> ECC4</br><b>Dependency:</b> -0.607</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-002025,-1.088976846020547,1017,CDK2,TT1TKB,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> TT1TKB</br><b>Dependency:</b> -1.089</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-002026,-0.313986573076587,1017,CDK2,HHUA,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HHUA</br><b>Dependency:</b> -0.314</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-002027,-1.0479553772932215,1017,CDK2,HOUA-I,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> HOUA-I</br><b>Dependency:</b> -1.048</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-002029,-0.5699093841358609,1017,CDK2,SAS,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SAS</br><b>Dependency:</b> -0.570</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002039,-0.5261066303225274,1017,CDK2,PK-8,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PK-8</br><b>Dependency:</b> -0.526</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002041,-0.527319137663502,1017,CDK2,HOTHC,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> HOTHC</br><b>Dependency:</b> -0.527</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-002042,-0.7294276849330169,1017,CDK2,T3M-5,Thyroid Cancer,thyroid,thyroid_squamous,</br><b>Cell Line:</b> T3M-5</br><b>Dependency:</b> -0.729</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-002043,-0.388561490033612,1017,CDK2,Ca9-22,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_carcinoma,</br><b>Cell Line:</b> Ca9-22</br><b>Dependency:</b> -0.389</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002044,-0.3769806829722064,1017,CDK2,HSQ-89,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> HSQ-89</br><b>Dependency:</b> -0.377</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002045,-0.4770179361869961,1017,CDK2,HO-1-u-1,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> HO-1-u-1</br><b>Dependency:</b> -0.477</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002046,-1.3081225596717443,1017,CDK2,HTMMT,Endometrial/Uterine Cancer,uterus,MMMT,</br><b>Cell Line:</b> HTMMT</br><b>Dependency:</b> -1.308</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-002048,-0.5676086151838208,1017,CDK2,RMS-YM,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RMS-YM</br><b>Dependency:</b> -0.568</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-002055,-0.6679302315742536,1017,CDK2,TL-1,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> TL-1</br><b>Dependency:</b> -0.668</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002059,-0.21991450685434816,1017,CDK2,P30/OHK,Leukemia,blood,ALL,</br><b>Cell Line:</b> P30/OHK</br><b>Dependency:</b> -0.220</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002061,-0.29001111741114965,1017,CDK2,P2UR/K-562,Leukemia,blood,CML,</br><b>Cell Line:</b> P2UR/K-562</br><b>Dependency:</b> -0.290</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-002062,-0.4892021646802747,1017,CDK2,SLVL,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> SLVL</br><b>Dependency:</b> -0.489</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002066,-0.4679466584024074,1017,CDK2,HS-Sch-2,Sarcoma,central_nervous_system,MPNST,</br><b>Cell Line:</b> HS-Sch-2</br><b>Dependency:</b> -0.468</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Sarcoma
ACH-002067,-1.0505284715968413,1017,CDK2,NOS-1,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> NOS-1</br><b>Dependency:</b> -1.051</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002069,-0.6613421149867019,1017,CDK2,HS-Os-1,Bone Cancer,bone,osteosarcoma,</br><b>Cell Line:</b> HS-Os-1</br><b>Dependency:</b> -0.661</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002080,-0.4334206516381961,1017,CDK2,TN-2,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> TN-2</br><b>Dependency:</b> -0.433</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002083,-0.14709515741841828,1017,CDK2,NB69,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> NB69</br><b>Dependency:</b> -0.147</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002084,-0.5145520173031574,1017,CDK2,MMAc,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MMAc</br><b>Dependency:</b> -0.515</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002105,-0.3543890236145412,1017,CDK2,ES4,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> ES4</br><b>Dependency:</b> -0.354</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002106,-0.7428919348814559,1017,CDK2,ES5,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> ES5</br><b>Dependency:</b> -0.743</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002109,-0.5901041533203853,1017,CDK2,ES8,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> ES8</br><b>Dependency:</b> -0.590</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002110,-0.477608649158048,1017,CDK2,EW-1,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-1</br><b>Dependency:</b> -0.478</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002114,-0.4443110776243431,1017,CDK2,EW-16,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-16</br><b>Dependency:</b> -0.444</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002116,-0.5535345248353253,1017,CDK2,EW-22,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-22</br><b>Dependency:</b> -0.554</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002119,-0.5190605763484506,1017,CDK2,EW-7,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> EW-7</br><b>Dependency:</b> -0.519</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002140,-1.0413537597906692,1017,CDK2,Hey,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> Hey</br><b>Dependency:</b> -1.041</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002141,-1.0266715069436918,1017,CDK2,HSC-39,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> HSC-39</br><b>Dependency:</b> -1.027</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-002143,-0.8135393420531056,1017,CDK2,IST-MEL1,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> IST-MEL1</br><b>Dependency:</b> -0.814</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-002150,-0.4492499353063861,1017,CDK2,LB1047-RCC,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> LB1047-RCC</br><b>Dependency:</b> -0.449</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-002156,-1.0603230899668077,1017,CDK2,LC-1-sq,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LC-1-sq</br><b>Dependency:</b> -1.060</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002160,-0.5595881830019868,1017,CDK2,MC-IXC,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> MC-IXC</br><b>Dependency:</b> -0.560</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-002161,-0.6059060133670802,1017,CDK2,MKN28,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> MKN28</br><b>Dependency:</b> -0.606</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-002179,-0.8666142545532967,1017,CDK2,OCUB-M,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> OCUB-M</br><b>Dependency:</b> -0.867</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-002181,-1.018839791853692,1017,CDK2,OVCA420,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVCA420</br><b>Dependency:</b> -1.019</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002183,-0.8935902010850785,1017,CDK2,OVMIU,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVMIU</br><b>Dependency:</b> -0.894</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002186,-0.5127227971824803,1017,CDK2,PL4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PL4</br><b>Dependency:</b> -0.513</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002189,-0.6416972683036153,1017,CDK2,RCC-FG2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> RCC-FG2</br><b>Dependency:</b> -0.642</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-002198,-0.8979479457341931,1017,CDK2,SCH,Gastric Cancer,gastric,choriocarcinoma,</br><b>Cell Line:</b> SCH</br><b>Dependency:</b> -0.898</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-002202,-1.444402253114978,1017,CDK2,TMK-1,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> TMK-1</br><b>Dependency:</b> -1.444</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-002210,-0.4717381521043666,1017,CDK2,ARH-77,Non-Cancerous,engineered,NA,</br><b>Cell Line:</b> ARH-77</br><b>Dependency:</b> -0.472</br><b>Lineage:</b> engineered</br><b>Disease:</b> Non-Cancerous
ACH-002212,-0.5137592907279732,1017,CDK2,BB30-HNC,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BB30-HNC</br><b>Dependency:</b> -0.514</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002217,-0.4443886573838137,1017,CDK2,BE2-M17,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> BE2-M17</br><b>Dependency:</b> -0.444</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002228,-0.5502955522409823,1017,CDK2,D-423MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-423MG</br><b>Dependency:</b> -0.550</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002229,-0.8333582210602601,1017,CDK2,D-502MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-502MG</br><b>Dependency:</b> -0.833</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002230,-1.2055945781826507,1017,CDK2,D-542MG,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> D-542MG</br><b>Dependency:</b> -1.206</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002233,-0.6859862939731808,1017,CDK2,DIFI,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> DIFI</br><b>Dependency:</b> -0.686</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-002234,-0.6529246700719896,1017,CDK2,DOK,Head and Neck Cancer,upper_aerodigestive,NA,</br><b>Cell Line:</b> DOK</br><b>Dependency:</b> -0.653</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002239,-0.4552548275272759,1017,CDK2,H3118,Head and Neck Cancer,upper_aerodigestive,NA,</br><b>Cell Line:</b> H3118</br><b>Dependency:</b> -0.455</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002243,-0.5219302344174628,1017,CDK2,HCE-4,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> HCE-4</br><b>Dependency:</b> -0.522</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-002247,-0.6412035252430418,1017,CDK2,IM-9,Non-Cancerous,engineered,NA,</br><b>Cell Line:</b> IM-9</br><b>Dependency:</b> -0.641</br><b>Lineage:</b> engineered</br><b>Disease:</b> Non-Cancerous
ACH-002249,-0.4861179932862274,1017,CDK2,JHU-011,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> JHU-011</br><b>Dependency:</b> -0.486</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002250,-0.8376090314989564,1017,CDK2,JHU-022,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> JHU-022</br><b>Dependency:</b> -0.838</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002251,-0.6222321092746967,1017,CDK2,JHU-029,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> JHU-029</br><b>Dependency:</b> -0.622</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-002257,-1.2814305786857627,1017,CDK2,KINGS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KINGS-1</br><b>Dependency:</b> -1.281</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002261,-0.8279921139997266,1017,CDK2,KP-N-YS,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KP-N-YS</br><b>Dependency:</b> -0.828</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-002263,-0.40575363764092,1017,CDK2,KYSE-220,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-220</br><b>Dependency:</b> -0.406</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
